Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_20_08_56_98	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_57_084	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_57_19	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_57_3	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_57_41	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_57_516	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_57_629	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_57_744	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_57_849	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_57_96	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_58_069	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_58_179	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_58_286	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_58_393	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_58_502	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_58_612	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_58_724	virtual	virtual	0.0659	0.0151	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_58_828	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_58_938	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_59_049	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_59_156	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_59_271	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_59_381	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_59_485	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_59_597	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_59_714	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_59_82	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_08_59_924	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_00_034	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_00_146	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_00_253	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_00_364	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_00_475	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_00_581	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_00_691	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_00_797	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_00_91	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_01_018	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_01_128	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_01_239	virtual	virtual	0.0659	0.0151	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_01_347	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_01_459	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_01_566	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_01_675	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_01_782	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_01_892	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_004	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_111	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_223	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_332	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_441	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_549	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_658	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_77	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_881	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_02_988	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_03_097	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_03_213	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_03_321	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_03_429	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_03_537	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_03_645	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_03_757	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_03_866	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_03_979	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_04_079	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_04_191	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_04_299	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_04_41	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_04_518	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_04_627	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_04_739	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_04_845	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_04_953	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_05_065	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_05_175	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_05_282	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_05_396	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_05_503	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_05_616	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_05_722	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_05_832	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_05_937	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_06_049	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_06_162	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_06_27	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_06_382	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_06_491	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_06_597	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_06_708	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_06_818	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_06_922	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_07_033	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_07_148	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_07_259	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_07_363	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_07_474	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_07_581	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_07_691	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_07_801	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_07_907	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_08_02	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_08_126	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_08_239	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_08_348	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_08_463	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_08_564	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_08_676	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_08_786	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_08_891	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_003	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_115	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_22	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_333	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_443	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_549	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_66	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_771	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_881	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_09_992	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_10_096	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_10_213	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_10_319	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_10_429	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_10_534	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_10_645	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_10_75	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_10_868	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_10_974	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_11_086	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_11_196	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_11_304	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_11_41	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_11_517	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_11_628	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_11_739	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_11_848	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_11_964	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_12_065	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_12_179	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_12_288	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_12_397	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_12_509	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_12_614	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_12_723	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_12_835	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_12_944	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_13_048	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_13_162	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_13_27	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_13_379	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_13_494	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_13_596	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_13_71	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_13_816	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_13_927	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_14_036	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_14_145	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_14_253	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_14_369	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_14_472	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_14_583	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_14_692	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_14_802	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_14_911	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_15_018	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_15_128	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_15_243	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_15_349	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_15_457	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_15_566	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_15_673	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_15_787	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_15_896	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_012	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_112	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_226	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_337	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_441	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_554	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_659	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_772	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_88	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_16_988	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_17_097	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_17_213	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_17_317	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_17_427	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_17_535	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_17_647	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_17_756	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_17_869	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_17_975	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_18_084	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_18_19	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_18_299	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_18_407	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_18_519	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_18_627	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_18_742	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_18_847	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_18_959	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_19_068	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_19_176	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_19_282	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_19_395	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_19_507	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_19_611	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_19_727	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_19_832	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_19_939	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_20_051	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_20_156	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_20_27	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_20_385	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_20_488	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_20_598	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_20_706	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_20_821	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_20_924	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_21_032	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_21_141	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_21_256	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_21_367	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_21_474	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_21_584	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_21_692	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_21_801	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_21_913	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_22_022	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_22_124	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_22_238	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_22_356	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_22_457	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_22_564	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_22_678	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_22_781	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_22_895	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_23_004	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_23_111	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_09_23_227	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
