Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_21_15_12_597	virtual	virtual	0.7239	0.8046	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_12_706	virtual	virtual	0.7239	0.8046	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_12_818	virtual	virtual	0.7239	0.8046	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_12_925	virtual	virtual	0.7031	0.7797	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_13_035	virtual	virtual	0.7092	0.7871	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_13_144	virtual	virtual	0.7117	0.7900	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_13_251	virtual	virtual	0.6958	0.7709	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_13_363	virtual	virtual	0.6934	0.7680	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_13_476	virtual	virtual	0.6824	0.7548	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_13_581	virtual	virtual	0.6824	0.7548	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_13_693	virtual	virtual	0.6750	0.7460	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_13_803	virtual	virtual	0.6750	0.7460	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_13_912	virtual	virtual	0.6677	0.7373	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_14_018	virtual	virtual	0.6677	0.7373	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_14_131	virtual	virtual	0.6567	0.7241	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_14_235	virtual	virtual	0.6519	0.7182	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_14_348	virtual	virtual	0.6409	0.7050	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_14_455	virtual	virtual	0.6287	0.6904	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_14_568	virtual	virtual	0.6311	0.6933	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_14_678	virtual	virtual	0.6287	0.6904	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_14_788	virtual	virtual	0.6128	0.6713	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_14_895	virtual	virtual	0.6018	0.6582	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_001	virtual	virtual	0.6042	0.6611	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_11	virtual	virtual	0.5945	0.6494	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_224	virtual	virtual	0.5859	0.6391	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_329	virtual	virtual	0.5896	0.6435	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_444	virtual	virtual	0.5835	0.6362	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_557	virtual	virtual	0.5762	0.6274	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_66	virtual	virtual	0.5762	0.6274	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_769	virtual	virtual	0.5652	0.6142	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_883	virtual	virtual	0.5579	0.6054	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_15_988	virtual	virtual	0.5469	0.5922	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_16_096	virtual	virtual	0.5371	0.5805	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_16_205	virtual	virtual	0.5371	0.5805	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_16_32	virtual	virtual	0.5371	0.5805	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_16_423	virtual	virtual	0.5237	0.5644	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_16_539	virtual	virtual	0.5164	0.5556	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_16_646	virtual	virtual	0.5164	0.5556	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_16_75	virtual	virtual	0.5164	0.5556	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_16_863	virtual	virtual	0.5164	0.5556	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_16_971	virtual	virtual	0.5029	0.5395	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_17_084	virtual	virtual	0.4932	0.5278	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_17_192	virtual	virtual	0.4871	0.5205	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_17_303	virtual	virtual	0.4846	0.5175	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_17_409	virtual	virtual	0.4846	0.5175	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_17_516	virtual	virtual	0.4797	0.5117	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_17_628	virtual	virtual	0.4749	0.5058	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_17_739	virtual	virtual	0.4639	0.4926	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_17_847	virtual	virtual	0.4541	0.4809	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_17_963	virtual	virtual	0.4639	0.4926	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_18_069	virtual	virtual	0.4517	0.4780	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_18_173	virtual	virtual	0.4382	0.4619	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_18_282	virtual	virtual	0.4407	0.4648	1	1.0	0.50	1	1.0	0.50	31.148
2019_03_21_21_15_18_397	virtual	virtual	0.4382	0.4619	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_18_508	virtual	virtual	0.4333	0.4560	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_18_615	virtual	virtual	0.4224	0.4428	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_18_722	virtual	virtual	0.4199	0.4399	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_18_833	virtual	virtual	0.4089	0.4267	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_18_942	virtual	virtual	0.4016	0.4179	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_19_048	virtual	virtual	0.4065	0.4238	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_19_158	virtual	virtual	0.4041	0.4209	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_19_267	virtual	virtual	0.3943	0.4091	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_19_378	virtual	virtual	0.3906	0.4047	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_19_488	virtual	virtual	0.3906	0.4047	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_19_599	virtual	virtual	0.3809	0.3930	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_19_704	virtual	virtual	0.3809	0.3930	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_19_819	virtual	virtual	0.3784	0.3901	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_19_923	virtual	virtual	0.3601	0.3681	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_20_034	virtual	virtual	0.3650	0.3740	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_20_142	virtual	virtual	0.3577	0.3652	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_20_257	virtual	virtual	0.3552	0.3623	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_20_366	virtual	virtual	0.3467	0.3520	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_20_475	virtual	virtual	0.3625	0.3710	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_20_585	virtual	virtual	0.3467	0.3520	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_20_69	virtual	virtual	0.3418	0.3461	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_20_804	virtual	virtual	0.3308	0.3330	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_20_907	virtual	virtual	0.3259	0.3271	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_21_018	virtual	virtual	0.3284	0.3300	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_21_126	virtual	virtual	0.3186	0.3183	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_21_239	virtual	virtual	0.3210	0.3212	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_21_35	virtual	virtual	0.3162	0.3154	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_21_462	virtual	virtual	0.3137	0.3125	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_21_565	virtual	virtual	0.3076	0.3051	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_21_68	virtual	virtual	0.3003	0.2963	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_21_784	virtual	virtual	0.3052	0.3022	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_21_893	virtual	virtual	0.2979	0.2934	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_22_002	virtual	virtual	0.2869	0.2802	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_22_112	virtual	virtual	0.2954	0.2905	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_22_224	virtual	virtual	0.2844	0.2773	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_22_335	virtual	virtual	0.2893	0.2832	1	1.0	0.50	1	1.0	0.50	34.081
2019_03_21_21_15_22_439	virtual	virtual	0.2844	0.2773	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_22_55	virtual	virtual	0.2795	0.2714	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_22_659	virtual	virtual	0.2747	0.2656	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_22_768	virtual	virtual	0.2710	0.2612	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_22_881	virtual	virtual	0.2710	0.2612	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_22_992	virtual	virtual	0.2747	0.2656	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_23_099	virtual	virtual	0.2710	0.2612	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_23_215	virtual	virtual	0.2588	0.2465	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_23_322	virtual	virtual	0.2502	0.2363	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_23_43	virtual	virtual	0.2563	0.2436	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_23_535	virtual	virtual	0.2502	0.2363	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_23_648	virtual	virtual	0.2454	0.2304	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_23_754	virtual	virtual	0.2478	0.2334	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_23_863	virtual	virtual	0.2356	0.2187	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_23_975	virtual	virtual	0.2380	0.2216	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_24_08	virtual	virtual	0.2295	0.2114	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_24_19	virtual	virtual	0.2380	0.2216	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_24_304	virtual	virtual	0.2356	0.2187	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_24_408	virtual	virtual	0.2295	0.2114	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_24_52	virtual	virtual	0.2246	0.2055	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_24_631	virtual	virtual	0.2246	0.2055	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_24_739	virtual	virtual	0.2197	0.1997	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_24_848	virtual	virtual	0.2136	0.1923	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_24_959	virtual	virtual	0.2197	0.1997	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_25_069	virtual	virtual	0.2063	0.1835	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_25_18	virtual	virtual	0.2039	0.1806	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_25_282	virtual	virtual	0.2039	0.1806	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_25_395	virtual	virtual	0.1990	0.1748	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_25_503	virtual	virtual	0.1990	0.1748	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_25_612	virtual	virtual	0.1929	0.1674	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_27_085	virtual	virtual	0.1746	0.1455	1	1.0	0.50	1	1.0	0.50	16.756
2019_03_21_21_15_27_189	virtual	virtual	0.1721	0.1425	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_27_302	virtual	virtual	0.1746	0.1455	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_27_408	virtual	virtual	0.1807	0.1528	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_27_52	virtual	virtual	0.1648	0.1337	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_27_629	virtual	virtual	0.1697	0.1396	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_27_74	virtual	virtual	0.1648	0.1337	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_27_848	virtual	virtual	0.1697	0.1396	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_27_959	virtual	virtual	0.1599	0.1279	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_28_063	virtual	virtual	0.1599	0.1279	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_28_177	virtual	virtual	0.1538	0.1206	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_28_283	virtual	virtual	0.1538	0.1206	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_28_393	virtual	virtual	0.1489	0.1147	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_28_5	virtual	virtual	0.1599	0.1279	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_28_614	virtual	virtual	0.1465	0.1118	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_28_723	virtual	virtual	0.1465	0.1118	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_28_834	virtual	virtual	0.1489	0.1147	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_28_943	virtual	virtual	0.1465	0.1118	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_29_052	virtual	virtual	0.1416	0.1059	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_29_16	virtual	virtual	0.1440	0.1088	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_29_272	virtual	virtual	0.1355	0.0986	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_29_383	virtual	virtual	0.1416	0.1059	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_29_49	virtual	virtual	0.1416	0.1059	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_29_6	virtual	virtual	0.1416	0.1059	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_29_706	virtual	virtual	0.1306	0.0927	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_29_814	virtual	virtual	0.1416	0.1059	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_29_924	virtual	virtual	0.1355	0.0986	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_30_037	virtual	virtual	0.1416	0.1059	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_30_147	virtual	virtual	0.1282	0.0898	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_30_254	virtual	virtual	0.1257	0.0869	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_30_367	virtual	virtual	0.1331	0.0957	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_30_474	virtual	virtual	0.1306	0.0927	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_30_587	virtual	virtual	0.1331	0.0957	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_30_691	virtual	virtual	0.1392	0.1030	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_30_799	virtual	virtual	0.1257	0.0869	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_30_91	virtual	virtual	0.1306	0.0927	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_31_021	virtual	virtual	0.1282	0.0898	1	1.0	0.50	1	1.0	0.50	8.218
2019_03_21_21_15_31_128	virtual	virtual	0.1184	0.0781	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_31_239	virtual	virtual	0.1257	0.0869	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_31_351	virtual	virtual	0.1208	0.0810	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_31_462	virtual	virtual	0.1282	0.0898	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_31_564	virtual	virtual	0.1184	0.0781	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_31_678	virtual	virtual	0.1184	0.0781	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_31_789	virtual	virtual	0.1208	0.0810	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_31_894	virtual	virtual	0.1147	0.0737	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_32_005	virtual	virtual	0.1099	0.0678	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_32_112	virtual	virtual	0.1123	0.0708	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_32_306	virtual	virtual	0.1123	0.0708	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_32_336	virtual	virtual	0.1233	0.0839	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_32_444	virtual	virtual	0.1050	0.0620	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_32_884	virtual	virtual	0.1099	0.0678	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_32_991	virtual	virtual	0.1099	0.0678	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_33_097	virtual	virtual	0.1099	0.0678	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_33_211	virtual	virtual	0.1001	0.0561	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_33_32	virtual	virtual	0.1099	0.0678	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_33_431	virtual	virtual	0.0964	0.0517	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_33_534	virtual	virtual	0.1123	0.0708	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_33_971	virtual	virtual	0.0940	0.0488	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_34_081	virtual	virtual	0.0916	0.0459	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_34_194	virtual	virtual	0.1025	0.0590	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_34_302	virtual	virtual	0.1025	0.0590	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_34_409	virtual	virtual	0.0964	0.0517	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_34_52	virtual	virtual	0.0940	0.0488	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_34_96	virtual	virtual	0.1001	0.0561	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_35_063	virtual	virtual	0.0916	0.0459	1	1.0	0.50	1	1.0	0.50	5.235
2019_03_21_21_15_35_173	virtual	virtual	0.0867	0.0400	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_36_162	virtual	virtual	0.0818	0.0341	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_36_268	virtual	virtual	0.0891	0.0429	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_36_379	virtual	virtual	0.0793	0.0312	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_36_489	virtual	virtual	0.0818	0.0341	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_36_599	virtual	virtual	0.0891	0.0429	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_36_994	virtual	virtual	0.0842	0.0371	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_37_038	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_37_141	virtual	virtual	0.0842	0.0371	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_37_253	virtual	virtual	0.0842	0.0371	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_37_368	virtual	virtual	0.0867	0.0400	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_37_472	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_37_579	virtual	virtual	0.0818	0.0341	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_37_692	virtual	virtual	0.0867	0.0400	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_37_799	virtual	virtual	0.0842	0.0371	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_37_908	virtual	virtual	0.0842	0.0371	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_38_022	virtual	virtual	0.0842	0.0371	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_38_135	virtual	virtual	0.0732	0.0239	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_38_574	virtual	virtual	0.0818	0.0341	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_38_678	virtual	virtual	0.0793	0.0312	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_38_787	virtual	virtual	0.0684	0.0180	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_38_898	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_39_003	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	3.188
2019_03_21_21_15_39_115	virtual	virtual	0.0793	0.0312	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_39_554	virtual	virtual	0.0793	0.0312	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_39_661	virtual	virtual	0.0818	0.0341	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_39_772	virtual	virtual	0.0708	0.0209	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_39_885	virtual	virtual	0.0708	0.0209	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_39_989	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_40_096	virtual	virtual	0.0684	0.0180	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_40_207	virtual	virtual	0.0708	0.0209	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_40_645	virtual	virtual	0.0793	0.0312	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_40_754	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_40_862	virtual	virtual	0.0708	0.0209	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_40_972	virtual	virtual	0.0659	0.0151	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_41_085	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_41_192	virtual	virtual	0.0842	0.0371	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_41_633	virtual	virtual	0.0684	0.0180	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_41_743	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_41_844	virtual	virtual	0.0793	0.0312	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_41_96	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_42_069	virtual	virtual	0.0732	0.0239	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_42_179	virtual	virtual	0.0757	0.0268	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_42_617	virtual	virtual	0.0867	0.0400	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_42_725	virtual	virtual	0.0891	0.0429	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_42_829	virtual	virtual	0.0793	0.0312	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_42_945	virtual	virtual	0.0818	0.0341	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_43_054	virtual	virtual	0.0916	0.0459	1	1.0	0.50	1	1.0	0.50	1.985
2019_03_21_21_15_43_161	virtual	virtual	0.0891	0.0429	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_43_271	virtual	virtual	0.1025	0.0590	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_43_377	virtual	virtual	0.0891	0.0429	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_43_49	virtual	virtual	0.0940	0.0488	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_43_599	virtual	virtual	0.0964	0.0517	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_43_708	virtual	virtual	0.0940	0.0488	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_43_815	virtual	virtual	0.0940	0.0488	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_43_922	virtual	virtual	0.0964	0.0517	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_44_034	virtual	virtual	0.1001	0.0561	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_44_147	virtual	virtual	0.1001	0.0561	1	1.0	0.50	1	1.0	0.50	1.467
2019_03_21_21_15_44_695	virtual	virtual	0.0964	0.0517	1	1.0	0.50	1	1.0	0.50	1.467
